contrast_id,evidence_label,title,url,baseline_geometry,variant_geometry,baseline_scores,variant_scores,expected_stage_delta,subset_size_delta,flipped
fascism_abstention_source:gpt52chat_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,non_adjacent_subset,abstain,1|3,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E1,Star Wars' most underrated era returns in new comic book series,https://www.polygon.com/star-wars-high-republic-pathfinders-comic-dark-horse/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E2,Joanna Lydgate talks democracy and raising kids with Maura Healey at Globe’s Working Mothers Summit,https://www.bostonglobe.com/2026/03/26/metro/joanna-lydgate-maura-healey-working-mother-ssummit/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E5,Kim Gordon Is at the Height of Her Powers on 'Play Me' » PopMatters,https://www.popmatters.com/kim-gordon-play-me,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E9,Naomi Klein on the Fascism of Elite Backlash,https://www.nytimes.com/video/opinion/100000010732750/naomi-klein-on-the-fascism-of-elite-backlash.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E15,Iran has been a sworn enemy of the US and Israel since 1979,https://www.jsonline.com/story/opinion/readers/2026/03/14/iran-war-ayatollah-trump-fascism-liberals/89108550007/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E18,Young voters shake Italy’s political calm as referendum exposes tensions for Giorgia Meloni,https://www.theguardian.com/world/2026/mar/28/young-voters-italy-referendum-giorgia-meloni,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E24,Dem Narrative Crumbles As ICE Agents Deliver Perfect Response to Unhinged Person in Airport,https://redstate.com/nick-arama/2026/03/27/pure-gold-perfect-response-from-ice-to-unhinged-person-yelling-at-them-in-airport-n2200699,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E25,‘Break your silence’: Jane Fonda leads rally against Trump crackdown on arts and media,https://www.theguardian.com/us-news/2026/mar/27/jane-fonda-kennedy-center-rally-trump,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E29,Movie Review: 'Two Prosecutors' is a perfect nightmare of state corruption,https://www.newsday.com/entertainment/two-prosecutors-movie-review-b43855,singleton,abstain,4,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E30,New IOC policy bans trans women from women’s Olympic events,https://www.ms.now/news/new-ioc-policy-bans-transgender-women-from-womens-olympic-events,adjacent_subset,abstain,4|3,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E34,Uncommon Knowledge: Deus sex machina,https://www.newsweek.com/dating-apps-sex-china-trump-11732152,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E38,Feminist Leader and Human Rights Activist Yanar Mohammed Assassinated,https://www.opednews.com/populum/page.php?f=Feminist-Leader-and-Human-Activist_Assassination_Feminist_Feminist-History-260324-851.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E39,HBO Max Inks First-Look Deal With ‘Sirât’ Producer Domingo Corral,https://www.hollywoodreporter.com/tv/tv-news/hbo-max-first-look-deal-sirat-producer-domingo-corral-1236545733/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E41,Italy’s leader wants to change the constitution. Italians don’t get it.,https://www.bostonglobe.com/2026/03/22/world/italys-leader-wants-change-constitution-italians-dont-get-it/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E44,The Hit Netflix Gangster Series That Rules Precisely Because It Doesn’t Try to Be The Sopranos,https://slate.com/culture/2026/03/peaky-blinders-movie-netflix-immortal-man-cillian-murphy.html?via=rss,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E47,"Music reviews: Harry Styles, Johnny Blue Skies & the Dark Clouds, and Waterbaby",https://theweek.com/culture-life/music/reviews-harry-styles-waterbaby-johnny-blue-skies-dark-clouds,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,adjacent_subset,abstain,2|3,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E17,How Iranian Oil Controls U.S. Foreign Policy,https://www.nytimes.com/video/opinion/100000010797040/how-iranian-oil-controls-us-foreign-policy.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,adjacent_subset,abstain,2|3,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E34,Uncommon Knowledge: Deus sex machina,https://www.newsweek.com/dating-apps-sex-china-trump-11732152,abstain,singleton,,1,,1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E38,Feminist Leader and Human Rights Activist Yanar Mohammed Assassinated,https://www.opednews.com/populum/page.php?f=Feminist-Leader-and-Human-Activist_Assassination_Feminist_Feminist-History-260324-851.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E9,Naomi Klein on the Fascism of Elite Backlash,https://www.nytimes.com/video/opinion/100000010732750/naomi-klein-on-the-fascism-of-elite-backlash.html,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E12,Joe Scarborough: 'Massive' new GOP crisis 'could tear conservatism apart',https://www.alternet.org/scarborough-avlon-nazis/,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E20,'No Kings' aims for record turnout in Saturday's anti-Trump protests,https://www.npr.org/2026/03/28/nx-s1-5763702/no-kings-saturday-protests,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E17,How Iranian Oil Controls U.S. Foreign Policy,https://www.nytimes.com/video/opinion/100000010797040/how-iranian-oil-controls-us-foreign-policy.html,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E21,We Are on the Road to Serfdom,https://townhall.com/columnists/les-rubin/2026/03/28/we-are-on-the-road-to-serfdom-n2673569,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E35,Foreign Policy Magazine: The US Should Lose to Iran,https://hotair.com/david-strom/2026/03/25/orange-man-worse-than-iran-say-foreign-policy-magazine-n3813207,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E37,What The World Really Thinks Of Americans And Trump,https://www.buzzfeed.com/haein_jung/global-views-on-americans-and-trump-politics,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,singleton,abstain,3,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E2,Joanna Lydgate talks democracy and raising kids with Maura Healey at Globe’s Working Mothers Summit,https://www.bostonglobe.com/2026/03/26/metro/joanna-lydgate-maura-healey-working-mother-ssummit/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E1,Star Wars' most underrated era returns in new comic book series,https://www.polygon.com/star-wars-high-republic-pathfinders-comic-dark-horse/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E3,Anarchist Speaking Tour Will Explore How Anti-ICE Rioters Defeated 'Fascism' In Minnesota,https://dailycaller.com/2026/03/25/anarchist-leftist-speaking-tour-anti-ice-riots-minnesota-fascism-border-patrol/,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E7,Trump Labeled ‘Demented Narcissist’ By His Former White House Lawyer For Celebrating Mueller’s Death,https://www.huffpost.com/entry/ty-cobb-demented-narcissist-trump-over-robert-mueller-death-post_n_69bf091ce4b0284f9be0b723,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E5,Kim Gordon Is at the Height of Her Powers on 'Play Me' » PopMatters,https://www.popmatters.com/kim-gordon-play-me,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E13,Professor flees to Australia as Trump chaos reverberates through universities,https://www.rawstory.com/trump-university-2676248348/,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E20,'No Kings' aims for record turnout in Saturday's anti-Trump protests,https://www.npr.org/2026/03/28/nx-s1-5763702/no-kings-saturday-protests,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E28,What’s behind the far-right push to turn Churchill into World War II’s villain: historian,https://www.alternet.org/right-wing-rewrite-history/,singleton,abstain,3,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E32,Marvel Says the Real World Parallels in 'Daredevil: Born Again' Are Coincidental,https://gizmodo.com/marvel-says-the-real-world-parallels-in-daredevil-born-again-are-coincidental-2000738105,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E34,Uncommon Knowledge: Deus sex machina,https://www.newsweek.com/dating-apps-sex-china-trump-11732152,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E36,California auditor to look into fed-backed law- enforcement fusion centers,https://www.sacbee.com/news/politics-government/capitol-alert/article315172704.html,singleton,abstain,3,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E40,One year of No Kings protests against Trump. What have we learned?,https://www.freep.com/story/news/local/michigan/2026/03/23/no-kings-protest-detroit-michigan-trump/89287749007/,adjacent_subset,abstain,3|2,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E39,HBO Max Inks First-Look Deal With ‘Sirât’ Producer Domingo Corral,https://www.hollywoodreporter.com/tv/tv-news/hbo-max-first-look-deal-sirat-producer-domingo-corral-1236545733/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E38,Feminist Leader and Human Rights Activist Yanar Mohammed Assassinated,https://www.opednews.com/populum/page.php?f=Feminist-Leader-and-Human-Activist_Assassination_Feminist_Feminist-History-260324-851.html,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E42,The New Hampshire Gazette,https://www.nhgazette.com/2026/03/21/thurs-march-19/,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E44,The Hit Netflix Gangster Series That Rules Precisely Because It Doesn’t Try to Be The Sopranos,https://slate.com/culture/2026/03/peaky-blinders-movie-netflix-immortal-man-cillian-murphy.html?via=rss,singleton,abstain,1,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E48,Florida Forced 2 Black Women to Have C-Sections They Didn’t Want,https://www.jezebel.com/florida-forced-2-black-women-to-have-c-sections-they-didnt-want,singleton,abstain,3,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E47,"Music reviews: Harry Styles, Johnny Blue Skies & the Dark Clouds, and Waterbaby",https://theweek.com/culture-life/music/reviews-harry-styles-waterbaby-johnny-blue-skies-dark-clouds,adjacent_subset,abstain,2|1,,,-2,True
fascism_abstention_source:gpt52chat_vs_gpt41,E46,Maine’s kids are a lot better than OK,https://www.centralmaine.com/2026/03/19/maine-kids-are-a-lot-better-than-ok-opinion/,singleton,abstain,2,,,-1,True
fascism_abstention_source:gpt52chat_vs_gpt41,E4,Letter: Fascism is not easy to excise once it sets in,https://www.berkshireeagle.com/opinion/letters_to_editor/letter-fascism-is-not-easy-to-excise-once-it-sets-in/article_ad0da7b6-0471-46d3-9980-5eb4478b2376.html,adjacent_subset,abstain,2|1,,,-2,True
